,USPS,ST,NAME,ZCTA5,LAT,LON
10093,Oberösterreich,O,Untermaggau,4723,48.4069,13.7249
10094,Oberösterreich,O,Natternbach,4723,48.3973,13.7496
10095,Oberösterreich,O,Berndorf,4723,48.4167,13.7
10096,Oberösterreich,O,Tal,4723,48.4333,13.7167
10097,Oberösterreich,O,Au bei Ed,4723,48.373,13.7414
10098,Oberösterreich,O,Fronberg,4723,48.373,13.7414
10099,Oberösterreich,O,Au bei Natternbach,4723,48.373,13.7414
10100,Oberösterreich,O,Lichtberg,4723,48.373,13.7414
10101,Oberösterreich,O,Moos,4723,48.373,13.7414
10102,Oberösterreich,O,Unterhörzing,4723,48.373,13.7414
10103,Oberösterreich,O,Traunolding,4723,48.373,13.7414
10104,Oberösterreich,O,Rittberg,4723,48.373,13.7414
10105,Oberösterreich,O,Pfeneberg,4723,48.373,13.7414
10106,Oberösterreich,O,Kirchberg,4723,48.373,13.7414
10107,Oberösterreich,O,Hörzingerwald,4723,48.373,13.7414
10108,Oberösterreich,O,Oberhörzing,4723,48.373,13.7414
10109,Oberösterreich,O,Untereck,4723,48.373,13.7414
10110,Oberösterreich,O,Wolfgrub,4723,48.373,13.7414
10111,Oberösterreich,O,Schmiedparz,4723,48.373,13.7414
10112,Oberösterreich,O,Reiting,4723,48.373,13.7414
10113,Oberösterreich,O,Püret,4723,48.373,13.7414
10114,Oberösterreich,O,Pötzling,4723,48.373,13.7414
10115,Oberösterreich,O,Pötzenau,4723,48.373,13.7414
10116,Oberösterreich,O,Baumühl,4723,48.373,13.7414
10117,Oberösterreich,O,Bernrad,4723,48.373,13.7414
10118,Oberösterreich,O,Dopl,4723,48.373,13.7414
10119,Oberösterreich,O,Eck,4723,48.373,13.7414
10120,Oberösterreich,O,Ed,4723,48.373,13.7414
10121,Oberösterreich,O,Gschaid,4723,48.373,13.7414
10122,Oberösterreich,O,Haibach,4723,48.373,13.7414
10123,Oberösterreich,O,Hairet,4723,48.373,13.7414
10124,Oberösterreich,O,Hochstraß,4723,48.373,13.7414
10125,Oberösterreich,O,Hörmating,4723,48.373,13.7414
10126,Oberösterreich,O,Hungberg,4723,48.373,13.7414
10127,Oberösterreich,O,Kapping,4723,48.373,13.7414
10128,Oberösterreich,O,Knotzberg,4723,48.373,13.7414
10129,Oberösterreich,O,Kreuz,4723,48.373,13.7414
10130,Oberösterreich,O,Unteraubach,4724,48.3781,13.7966
10131,Oberösterreich,O,Willing,4724,48.4008,13.8159
10132,Oberösterreich,O,Obergermating,4724,48.4207,13.7693
10133,Oberösterreich,O,Oberaubach,4724,48.3835,13.7826
10134,Oberösterreich,O,Veitsberg,4724,48.4183,13.8107
10135,Oberösterreich,O,Eschenau im Hausruckkreis,4724,48.3895,13.8209
10136,Oberösterreich,O,Weibing,4724,48.4136,13.7537
10137,Oberösterreich,O,Neukirchen am Walde,4724,48.4058,13.7816
10138,Oberösterreich,O,Untergermating,4724,48.4172,13.7733
10139,Oberösterreich,O,Pühret,4724,48.4128,13.776
10140,Oberösterreich,O,Mehring,4724,48.4262,13.7475
10141,Oberösterreich,O,Mitteraubach,4724,48.3809,13.7906
10142,Oberösterreich,O,Straß bei Sankt Sixt,4724,48.373,13.7414
10143,Oberösterreich,O,Frankengrub,4724,48.373,13.7414
10144,Oberösterreich,O,Eben bei Sankt Sixt,4724,48.373,13.7414
10145,Oberösterreich,O,Feuermühl,4724,48.373,13.7414
10146,Oberösterreich,O,Altenberg,4724,48.373,13.7414
10147,Oberösterreich,O,Rath,4724,48.373,13.7414
10148,Oberösterreich,O,Salling,4724,48.373,13.7414
10149,Oberösterreich,O,Schachen,4724,48.373,13.7414
10150,Oberösterreich,O,Zierreit,4724,48.373,13.7414
10151,Oberösterreich,O,Spattenbrunn,4724,48.373,13.7414
10152,Oberösterreich,O,Waldbach,4724,48.373,13.7414
10153,Oberösterreich,O,Winklpoint,4724,48.373,13.7414
10154,Oberösterreich,O,Hengstberg,4724,48.373,13.7414
10155,Oberösterreich,O,Hofingerleithen,4724,48.373,13.7414
10156,Oberösterreich,O,Kirchberg,4724,48.373,13.7414
10157,Oberösterreich,O,Oberbuchberg,4724,48.373,13.7414
10158,Oberösterreich,O,Stilzing,4724,48.373,13.7414
10159,Oberösterreich,O,Reith,4724,48.373,13.7414
10160,Oberösterreich,O,Stocket,4724,48.373,13.7414
10161,Oberösterreich,O,Unterbuchberg,4724,48.373,13.7414
10162,Oberösterreich,O,Untergrub,4724,48.373,13.7414
10163,Oberösterreich,O,Polstergrub,4724,48.373,13.7414
10164,Oberösterreich,O,Neubach,4724,48.373,13.7414
10165,Oberösterreich,O,Moosau,4724,48.373,13.7414
10166,Oberösterreich,O,Vilzbach,4724,48.373,13.7414
10167,Oberösterreich,O,Vorau,4724,48.373,13.7414
10168,Oberösterreich,O,Hungberg,4724,48.373,13.7414
10169,Oberösterreich,O,Mehringerau,4724,48.373,13.7414
10170,Oberösterreich,O,Mäusburg,4724,48.373,13.7414
10171,Oberösterreich,O,Aigen,4724,48.373,13.7414
10172,Oberösterreich,O,Knotzberg,4724,48.373,13.7414
10173,Oberösterreich,O,Königshub,4724,48.373,13.7414
10174,Oberösterreich,O,Jebing,4724,48.373,13.7414
10175,Oberösterreich,O,Inzing,4724,48.373,13.7414
10176,Oberösterreich,O,Baumgarten,4724,48.373,13.7414
10177,Oberösterreich,O,Höllberg,4724,48.373,13.7414
10178,Oberösterreich,O,Hofstetten,4724,48.373,13.7414
10179,Oberösterreich,O,Hofing,4724,48.373,13.7414
10180,Oberösterreich,O,Hech,4724,48.373,13.7414
10181,Oberösterreich,O,Hausleithen,4724,48.373,13.7414
10182,Oberösterreich,O,Hasledt,4724,48.373,13.7414
10183,Oberösterreich,O,Hagenberg,4724,48.373,13.7414
10184,Oberösterreich,O,Graspoint,4724,48.373,13.7414
10185,Oberösterreich,O,Gferedt,4724,48.373,13.7414
10186,Oberösterreich,O,Lindbruck,4730,48.363,13.8526
10187,Oberösterreich,O,Moospolling,4730,48.3167,13.8167
10188,Oberösterreich,O,Waizenkirchen,4730,48.3302,13.8575
10189,Oberösterreich,O,Stillfüssing,4730,48.3091,13.8608
10190,Oberösterreich,O,Thallham,4730,48.3265,13.8582
10191,Oberösterreich,O,Untergschwendt,4730,48.3168,13.8674
10192,Oberösterreich,O,Inzing,4730,48.3375,13.8654
10193,Oberösterreich,O,Weidenholz,4730,48.336,13.8465
10194,Oberösterreich,O,Willersdorf,4730,48.3167,13.8167
10195,Oberösterreich,O,Niederspaching,4730,48.3167,13.8167
10196,Oberösterreich,O,Eitzenberg,4730,48.3558,13.8958
10197,Oberösterreich,O,Unterwegbach,4730,48.3233,13.8491
10198,Oberösterreich,O,Dittenbach,4730,48.3333,13.9
10199,Oberösterreich,O,Oberviehbach,4730,48.3343,13.8284
10200,Oberösterreich,O,Gewerbepark Süd,4730,48.3187,13.8812
10201,Oberösterreich,O,Niederndorf,4730,48.3167,13.8333
10202,Oberösterreich,O,Aschach,4730,48.3279,13.8388
10203,Oberösterreich,O,Oberwegbach,4730,48.3175,13.8547
10204,Oberösterreich,O,Hueb bei Manzing,4730,48.3187,13.8812
10205,Oberösterreich,O,Obergschwendt,4730,48.3152,13.8623
10206,Oberösterreich,O,Waldweidenholz,4730,48.3187,13.8812
10207,Oberösterreich,O,Esthofen,4730,48.3589,13.8624
10208,Oberösterreich,O,Hueb bei Lindbruck,4730,48.3187,13.8812
10209,Oberösterreich,O,Unterviehbach,4730,48.341,13.8338
10210,Oberösterreich,O,Imperndorf,4730,48.3187,13.8812
10211,Oberösterreich,O,Purgstall,4730,48.3187,13.8812
10212,Oberösterreich,O,Anrath,4730,48.3187,13.8812
10213,Oberösterreich,O,Auwies,4730,48.3187,13.8812
10214,Oberösterreich,O,Breitwies,4730,48.3187,13.8812
10215,Oberösterreich,O,Brunnwald,4730,48.3187,13.8812
10216,Oberösterreich,O,Grillparz,4730,48.3187,13.8812
10217,Oberösterreich,O,Hausleiten,4730,48.3187,13.8812
10218,Oberösterreich,O,Hech,4730,48.3187,13.8812
10219,Oberösterreich,O,Holzing,4730,48.3187,13.8812
10220,Oberösterreich,O,Keppling,4730,48.3187,13.8812
10221,Oberösterreich,O,Kollerbichl,4730,48.3187,13.8812
10222,Oberösterreich,O,Kranabithen,4730,48.3187,13.8812
10223,Oberösterreich,O,Kropfleiten,4730,48.3187,13.8812
10224,Oberösterreich,O,Kropfleiten,4730,48.3187,13.8812
10225,Oberösterreich,O,Löwengrub,4730,48.3187,13.8812
10226,Oberösterreich,O,Parzham,4730,48.3187,13.8812
10227,Oberösterreich,O,Prambacherholz,4730,48.3187,13.8812
10228,Oberösterreich,O,Punzing,4730,48.3187,13.8812
10229,Oberösterreich,O,Röckendorferholz,4730,48.3187,13.8812
10230,Oberösterreich,O,Schurrerprambach,4730,48.3187,13.8812
10231,Oberösterreich,O,Sittling,4730,48.3187,13.8812
10232,Oberösterreich,O,Steinparz,4730,48.3187,13.8812
10233,Oberösterreich,O,Stroiß,4730,48.3187,13.8812
10234,Oberösterreich,O,Thall,4730,48.3187,13.8812
10235,Oberösterreich,O,Waikhartsberg,4730,48.3187,13.8812
10236,Oberösterreich,O,Weg,4730,48.3187,13.8812
10237,Oberösterreich,O,Auweidenholz,4730,48.3187,13.8812
10238,Oberösterreich,O,Bäckenhof,4730,48.3187,13.8812
10239,Oberösterreich,O,Unterheuberg,4730,48.3187,13.8812
10240,Oberösterreich,O,Ritzing,4731,48.3333,13.9
10241,Oberösterreich,O,Gföll,4731,48.3187,13.8812
10242,Oberösterreich,O,Weinzierlbruck,4731,48.3187,13.8812
10243,Oberösterreich,O,Manzing,4731,48.3187,13.8812
10244,Oberösterreich,O,Watzenbach,4731,48.3187,13.8812
10245,Oberösterreich,O,Kleingerstdoppl,4732,48.277,13.8837
10246,Oberösterreich,O,Sankt Thomas,4732,48.2851,13.8806
10247,Oberösterreich,O,Oberprambach,4732,48.2948,13.8968
10248,Oberösterreich,O,Großgerstdopl,4732,48.2813,13.8817
10249,Oberösterreich,O,Eppenedt,4732,48.3187,13.8812
10250,Oberösterreich,O,Aigelsberg,4732,48.3187,13.8812
10251,Oberösterreich,O,Kirnwies,4732,48.3187,13.8812
10252,Oberösterreich,O,Naichet,4732,48.3187,13.8812
10253,Oberösterreich,O,Ramesedt,4732,48.3187,13.8812
10254,Oberösterreich,O,Lameth,4732,48.3187,13.8812
10255,Oberösterreich,O,Schmidgraben,4732,48.3187,13.8812
10256,Oberösterreich,O,Straß,4732,48.3187,13.8812
10257,Oberösterreich,O,Wimm,4732,48.3187,13.8812
10258,Oberösterreich,O,Ebenstraß,4732,48.3187,13.8812
10259,Oberösterreich,O,Andling,4733,48.3675,13.8097
10260,Oberösterreich,O,Süssenbach,4733,48.3547,13.8408
10261,Oberösterreich,O,Heiligenberg,4733,48.3549,13.8204
10262,Oberösterreich,O,Freindorf,4733,48.348,13.8202
10263,Oberösterreich,O,Laab,4733,48.3187,13.8812
10264,Oberösterreich,O,Moos,4733,48.3187,13.8812
10265,Oberösterreich,O,Oberleiten,4733,48.3187,13.8812
10266,Oberösterreich,O,Maiden,4733,48.3187,13.8812
10267,Oberösterreich,O,Schörgendorf,4733,48.3187,13.8812
10268,Oberösterreich,O,Wassergraben,4733,48.3187,13.8812
10269,Oberösterreich,O,Eitzenberg,4733,48.3187,13.8812
10270,Oberösterreich,O,Haid,4733,48.3187,13.8812
10271,Oberösterreich,O,Au,4733,48.3187,13.8812
10272,Oberösterreich,O,Bach,4733,48.3187,13.8812
10273,Oberösterreich,O,Bruck,4733,48.3187,13.8812
10274,Oberösterreich,O,Grub,4733,48.3187,13.8812
10275,Oberösterreich,O,Irrenedt,4733,48.3187,13.8812
10276,Oberösterreich,O,Wendling,4741,48.2318,13.6662
10277,Oberösterreich,O,Fellhof,4741,48.2325,13.6173
10278,Oberösterreich,O,Still,4741,48.2357,13.6867
10279,Oberösterreich,O,Gugenedt,4741,48.2325,13.6173
10280,Oberösterreich,O,Zupfing,4741,48.2482,13.6709
10281,Oberösterreich,O,Kubing,4741,48.2325,13.6173
10282,Oberösterreich,O,Lehen,4741,48.2325,13.6173
10283,Oberösterreich,O,Märzendorf,4741,48.2325,13.6173
10284,Oberösterreich,O,Penesedt,4741,48.2325,13.6173
10285,Oberösterreich,O,Rappoltsberg,4741,48.2325,13.6173
10286,Oberösterreich,O,Unterhöglham,4741,48.2325,13.6173
10287,Oberösterreich,O,Weberndorf,4741,48.2325,13.6173
10288,Oberösterreich,O,Weeg,4741,48.2325,13.6173
10289,Oberösterreich,O,Hareding,4741,48.2325,13.6173
10290,Oberösterreich,O,Hub,4741,48.2325,13.6173
10291,Oberösterreich,O,Oberhof,4741,48.2325,13.6173
10292,Oberösterreich,O,Oberhöglham,4741,48.2325,13.6173
10293,Oberösterreich,O,Perndorf,4741,48.2325,13.6173
10294,Oberösterreich,O,Pauredt,4741,48.2325,13.6173
10295,Oberösterreich,O,Gassen,4741,48.2325,13.6173
10296,Oberösterreich,O,Dötzledt,4741,48.2325,13.6173
10297,Oberösterreich,O,Eck,4741,48.2325,13.6173
10298,Oberösterreich,O,Unterprenning,4742,48.2241,13.6028
10299,Oberösterreich,O,Straß,4742,48.222,13.6309
10300,Oberösterreich,O,Oberprenning,4742,48.2205,13.6025
10301,Oberösterreich,O,Pram,4742,48.2354,13.6058
10302,Oberösterreich,O,Irringsdorf,4742,48.2429,13.5882
10303,Oberösterreich,O,Lughof,4742,48.2325,13.6173
10304,Oberösterreich,O,Rabenthal,4742,48.2325,13.6173
10305,Oberösterreich,O,Lucka,4742,48.2325,13.6173
10306,Oberösterreich,O,Gstöcket,4742,48.2325,13.6173
10307,Oberösterreich,O,Grübl,4742,48.2325,13.6173
10308,Oberösterreich,O,Rotten,4742,48.2325,13.6173
10309,Oberösterreich,O,Schulterzucker,4742,48.2325,13.6173
10310,Oberösterreich,O,Steinbruck,4742,48.2325,13.6173
10311,Oberösterreich,O,Wallner,4742,48.2325,13.6173
10312,Oberösterreich,O,Hebetsberg,4742,48.2325,13.6173
10313,Oberösterreich,O,Kleinpoxruck,4742,48.2325,13.6173
10314,Oberösterreich,O,Großpoxruck,4742,48.2325,13.6173
10315,Oberösterreich,O,Klinget,4742,48.2325,13.6173
10316,Oberösterreich,O,Gries,4742,48.2325,13.6173
10317,Oberösterreich,O,Feldegg,4742,48.2325,13.6173
10318,Oberösterreich,O,Edt,4742,48.2325,13.6173
10319,Oberösterreich,O,Durrach,4742,48.2325,13.6173
10320,Oberösterreich,O,Bruck,4742,48.2325,13.6173
10321,Oberösterreich,O,Kornrödt,4742,48.2325,13.6173
10322,Oberösterreich,O,Pramberg,4742,48.2325,13.6173
10323,Oberösterreich,O,Rabenberg,4742,48.2325,13.6173
10324,Oberösterreich,O,Gerhartsbrunn,4742,48.2325,13.6173
10325,Oberösterreich,O,Forsthub,4742,48.2325,13.6173
10326,Oberösterreich,O,Echtsberg,4742,48.2325,13.6173
10327,Oberösterreich,O,Doppl,4742,48.2325,13.6173
10328,Oberösterreich,O,Bernhartsleiten,4742,48.2325,13.6173
10329,Oberösterreich,O,Asbach,4742,48.2325,13.6173
10330,Oberösterreich,O,Gattring,4742,48.2325,13.6173
10331,Oberösterreich,O,Wimm,4742,48.2325,13.6173
10332,Oberösterreich,O,Viertlbach,4742,48.2325,13.6173
10333,Oberösterreich,O,Renhartsberg,4742,48.2325,13.6173
10334,Oberösterreich,O,Unterleiten,4742,48.2325,13.6173
10335,Oberösterreich,O,Standharting,4742,48.2325,13.6173
10336,Oberösterreich,O,Rühring,4742,48.2325,13.6173
10337,Oberösterreich,O,Gewerbepark,4742,48.2325,13.6173
10338,Oberösterreich,O,Hochhub,4742,48.2325,13.6173
10339,Oberösterreich,O,Gschaid,4762,48.3699,13.6595
10340,Oberösterreich,O,Aferhagen,4902,48.1164,13.6263
10341,Oberösterreich,O,Pieslwang,4421,47.9923,14.289
10342,Oberösterreich,O,Kremsmünster,4532,48.0529,14.1292
10343,Oberösterreich,O,Kremsmünster,4540,48.0529,14.1292
10344,Oberösterreich,O,Nußbach,4542,47.9725,14.1639
10345,Oberösterreich,O,Dauersdorf,4542,47.9613,14.1361
10346,Oberösterreich,O,Plaschlhof,4542,48.0085,14.1794
10347,Oberösterreich,O,Sinzendorf,4542,47.979,14.1801
10348,Oberösterreich,O,Auern,4542,47.9782,14.1183
10349,Oberösterreich,O,Jageredt,4542,48.0085,14.1794
10350,Oberösterreich,O,Natzberg,4542,48.0085,14.1794
10351,Oberösterreich,O,Kremsmünster,4550,48.0529,14.1292
10352,Oberösterreich,O,Zenndorf,4551,48.0283,14.1001
10353,Oberösterreich,O,Großendorf,4551,48.05,14.05
10354,Oberösterreich,O,Pesendorf,4551,48.0346,14.0919
10355,Oberösterreich,O,Maidorf,4551,47.999,14.1032
10356,Oberösterreich,O,Voitsdorf,4551,48,14.05
10357,Oberösterreich,O,Hammersdorf,4551,47.999,14.1032
10358,Oberösterreich,O,Ried im Traunkreis,4551,48.0258,14.0745
10359,Oberösterreich,O,Penzendorf,4551,47.999,14.1032
10360,Oberösterreich,O,Weigersdorf,4551,48.0446,14.0827
10361,Oberösterreich,O,Rührndorf,4551,48.0167,14.0333
10362,Oberösterreich,O,Schachadorf,4551,47.999,14.1032
10363,Oberösterreich,O,Penzendorf,4552,47.9996,14.0878
10364,Oberösterreich,O,Wartberg an der Krems,4552,47.9891,14.1186
10365,Oberösterreich,O,Diepersdorf,4552,48.0109,14.1197
10366,Oberösterreich,O,Schachadorf,4552,47.999,14.1032
10367,Oberösterreich,O,Hiersdorf,4552,47.999,14.1032
10368,Oberösterreich,O,Strienzing,4552,47.999,14.1032
10369,Oberösterreich,O,Schlierbach,4553,47.9364,14.1202
10370,Oberösterreich,O,Maisdorf,4553,47.964,14.0812
10371,Oberösterreich,O,Dauersdorf,4553,47.9613,14.1361
10372,Oberösterreich,O,Haselböckau,4553,47.999,14.1032
10373,Oberösterreich,O,Hausmanning,4553,47.9129,14.1235
10374,Oberösterreich,O,Oberschlierbach,4554,47.9259,14.1662
10375,Oberösterreich,O,Hausmanning,4554,47.999,14.1032
10376,Oberösterreich,O,Kirchdorf an der Krems,4560,47.9056,14.1223
10377,Oberösterreich,O,Steinbach am Ziehberg,4562,47.8926,14.0304
10378,Oberösterreich,O,Micheldorf,4563,47.8776,14.1336
10379,Oberösterreich,O,Kirchdorf an der Krems,4563,47.9056,14.1223
10380,Oberösterreich,O,Weinzierl,4563,47.8936,14.1334
10381,Oberösterreich,O,Weinzierlerbrücke,4563,47.897,14.1031
10382,Oberösterreich,O,Klaus an der Pyhrnbahn,4564,47.8314,14.1572
10383,Oberösterreich,O,Inzersdorf im Kremstal,4565,47.9281,14.081
10384,Oberösterreich,O,Magdalenaberg,4565,47.9333,14.05
10385,Oberösterreich,O,Lauterbach,4565,47.9053,14.0976
10386,Oberösterreich,O,Haselbäckau,4565,47.897,14.1031
10387,Oberösterreich,O,Kniewas,4571,47.7833,14.1667
10388,Oberösterreich,O,Klaus an der Pyhrnbahn,4571,47.8314,14.1572
10389,Oberösterreich,O,Steyrling,4571,47.8058,14.1308
10390,Oberösterreich,O,Schalchgraben,4572,47.7379,14.217
10391,Oberösterreich,O,Kniewas,4572,47.7833,14.1667
10392,Oberösterreich,O,Tambergau,4572,47.7379,14.217
10393,Oberösterreich,O,Sankt Pankraz,4572,47.7648,14.2065
10394,Oberösterreich,O,Hinterberg,4573,47.6746,14.1228
10395,Oberösterreich,O,Vordertambergau,4573,47.7201,14.1957
10396,Oberösterreich,O,Hinterstoder,4573,47.6996,14.1547
10397,Oberösterreich,O,Hutterer Böden,4573,47.7379,14.217
10398,Oberösterreich,O,Vorderstoder,4573,47.7134,14.2271
10399,Oberösterreich,O,Mitterstoder,4573,47.7379,14.217
10400,Oberösterreich,O,Tambergau,4573,47.7379,14.217
10401,Oberösterreich,O,Vorderstoder,4574,47.7134,14.2271
10402,Oberösterreich,O,Vordertambergau,4574,47.7201,14.1957
10403,Oberösterreich,O,Gaisriegl,4574,47.7379,14.217
10404,Oberösterreich,O,Tambergau,4574,47.7379,14.217
10405,Oberösterreich,O,Pichl,4575,47.7211,14.3091
10406,Oberösterreich,O,Mayrwinkl,4575,47.7439,14.3132
10407,Oberösterreich,O,Pießling,4575,47.7351,14.2733
10408,Oberösterreich,O,Schweizersberg,4575,47.716,14.282
10409,Oberösterreich,O,Rading,4575,47.7354,14.3083
10410,Oberösterreich,O,Roßleithen,4575,47.7017,14.2736
10411,Oberösterreich,O,Vordertambergau,4575,47.7201,14.1957
10412,Oberösterreich,O,Gaisriegl,4575,47.7379,14.217
10413,Oberösterreich,O,Walchegg,4575,47.7379,14.217
10414,Oberösterreich,O,Dambach,4580,47.7195,14.3781
10415,Oberösterreich,O,Edlbach,4580,47.7149,14.3447
10416,Oberösterreich,O,Windischgarsten,4580,47.7222,14.3275
10417,Oberösterreich,O,Dambach,4581,47.7195,14.3781
10418,Oberösterreich,O,Edlbach,4581,47.7149,14.3447
10419,Oberösterreich,O,Rosenau am Hengstpaß,4581,47.7131,14.3925
10420,Oberösterreich,O,Gleinkerau,4582,47.693,14.3254
10421,Oberösterreich,O,Edlbach,4582,47.7149,14.3447
10422,Oberösterreich,O,Mitterweng,4582,47.6965,14.3602
10423,Oberösterreich,O,Seebach,4582,47.7034,14.2989
10424,Oberösterreich,O,Spital am Pyhrn,4582,47.6649,14.3401
10425,Oberösterreich,O,Fahrenberg,4582,47.6932,14.3685
10426,Oberösterreich,O,Oberweng,4582,47.6833,14.3667
10427,Oberösterreich,O,Dambach,4591,47.7195,14.3781
10428,Oberösterreich,O,Molln,4591,47.8872,14.2582
10429,Oberösterreich,O,Ramsau,4591,47.8667,14.2667
10430,Oberösterreich,O,Breitenau,4591,47.9471,14.2683
10431,Oberösterreich,O,Leonstein,4592,47.8967,14.2312
10432,Oberösterreich,O,Obergrünburg,4592,47.9512,14.2549
10433,Oberösterreich,O,Pernzell,4592,47.9333,14.2333
10434,Oberösterreich,O,Obergrünburg,4593,47.9512,14.2549
10435,Oberösterreich,O,Untergrünburg,4593,47.9471,14.2683
10436,Oberösterreich,O,Wagenhub,4593,47.9612,14.2299
10437,Oberösterreich,O,Pernzell,4593,47.9333,14.2333
10438,Oberösterreich,O,Untergrünburg,4594,47.9471,14.2683
10439,Oberösterreich,O,Wagenhub,4594,47.9612,14.2299
10440,Oberösterreich,O,Zehetner,4596,47.959,14.2752
10441,Oberösterreich,O,Steinbach an der Steyr,4596,47.9708,14.2694
10442,Oberösterreich,O,Forstau,4596,47.9333,14.2667
10443,Oberösterreich,O,Pieslwang,4596,47.9923,14.289
10444,Oberösterreich,O,Kremsmünster,4621,48.0529,14.1292
10445,Oberösterreich,O,Steinfelden,4643,47.9164,13.9895
10446,Oberösterreich,O,Mitterndorf,4643,47.9544,13.9985
10447,Oberösterreich,O,Gundendorf,4643,48.0167,14.0167
10448,Oberösterreich,O,Pratsdorf,4643,47.9552,14.0462
10449,Oberösterreich,O,Magdalenaberg,4643,47.9333,14.05
10450,Oberösterreich,O,Hammersdorf,4643,47.9599,14.0591
10451,Oberösterreich,O,Lungendorf,4643,47.9853,13.9865
10452,Oberösterreich,O,Etzelsdorf,4643,47.9447,14.0478
10453,Oberösterreich,O,Hammersdorf,4643,47.9878,14.0137
10454,Oberösterreich,O,Steinbach am Ziehberg,4643,47.8926,14.0304
10455,Oberösterreich,O,Pettenbach,4643,47.9602,14.0169
10456,Oberösterreich,O,Dürndorf,4643,47.9878,14.0137
10457,Oberösterreich,O,Zaubertal,4020,48.304,14.2543
10458,Oberösterreich,O,Friesenegg,4020,48.3019,14.2456
10459,Oberösterreich,O,Oedt,4050,48.2133,14.2101
10460,Oberösterreich,O,Traun,4050,48.2266,14.2346
10461,Oberösterreich,O,Neubau,4050,48.1957,14.2414
10462,Oberösterreich,O,Sankt Martin,4050,48.2309,14.2678
10463,Oberösterreich,O,Sankt Dionysen,4050,48.2244,14.2548
10464,Oberösterreich,O,Fleckendorf,4052,48.1953,14.3021
10465,Oberösterreich,O,Freindorf,4052,48.2257,14.2951
10466,Oberösterreich,O,Kremsdorf,4052,48.2003,14.2625
10467,Oberösterreich,O,Vordermayrberg,4052,48.1957,14.2414
10468,Oberösterreich,O,Ansfelden,4052,48.2097,14.29
10469,Oberösterreich,O,Fürhappen,4052,48.204,14.2861
10470,Oberösterreich,O,Grabwinkel,4052,48.1957,14.2414
10471,Oberösterreich,O,Audorf,4052,48.2181,14.2793
10472,Oberösterreich,O,Nettingsdorf,4053,48.1869,14.2589
10473,Oberösterreich,O,Haid,4053,48.2048,14.2511
10474,Oberösterreich,O,Weißenberg,4053,48.1688,14.2343
10475,Oberösterreich,O,Rapperswinkel,4053,48.2136,14.2613
10476,Oberösterreich,O,Hasenufer,4053,48.1974,14.2225
10477,Oberösterreich,O,Neuhofen an der Krems,4053,48.1387,14.2276
10478,Oberösterreich,O,Berg,4053,48.1892,14.2443
10479,Oberösterreich,O,Kremsdorf,4053,48.2003,14.2625
10480,Oberösterreich,O,Moos,4053,48.1957,14.2414
10481,Oberösterreich,O,Sammersdorf,4055,48.1809,14.1667
10482,Oberösterreich,O,Dörfl,4055,48.1826,14.2042
10483,Oberösterreich,O,Pucking,4055,48.1889,14.1882
10484,Oberösterreich,O,Sankt Leonhard,4055,48.1825,14.1976
10485,Oberösterreich,O,Hasenufer,4055,48.1974,14.2225
10486,Oberösterreich,O,Köttsdorf,4055,48.1957,14.2414
10487,Oberösterreich,O,Unterschnadt,4055,48.1772,14.2385
10488,Oberösterreich,O,Oberschnadt,4055,48.1835,14.2415
10489,Oberösterreich,O,Zeitlham,4055,48.1658,14.2014
10490,Oberösterreich,O,Sipbach,4055,48.1772,14.2118
10491,Oberösterreich,O,Rufling,4060,48.2784,14.2167
10492,Oberösterreich,O,Imberg,4060,48.2753,14.2608
10493,Oberösterreich,O,Bergham,4060,48.2818,14.2314
10494,Oberösterreich,O,Staudach,4060,48.2548,14.2308
10495,Oberösterreich,O,Felling,4060,48.2597,14.2417
10496,Oberösterreich,O,Leonding,4060,48.2797,14.2533
10497,Oberösterreich,O,Alharting,4060,48.2862,14.2439
10498,Oberösterreich,O,Jetzing,4060,48.2632,14.2318
10499,Oberösterreich,O,Holzheim,4060,48.296,14.2471
10500,Oberösterreich,O,Reith,4060,48.2659,14.2439
10501,Oberösterreich,O,Hart,4060,48.2653,14.2569
10502,Oberösterreich,O,Gaumberg,4060,48.2809,14.2694
10503,Oberösterreich,O,Haag,4060,48.2706,14.2688
10504,Oberösterreich,O,Buchberg,4060,48.2864,14.2619
10505,Oberösterreich,O,Berg,4060,48.2928,14.2478
10506,Oberösterreich,O,Aichberg,4060,48.2944,14.2404
10507,Oberösterreich,O,Kinderdorf Sankt Isidor,4060,48.2642,14.2658
10508,Oberösterreich,O,Doppl,4060,48.2481,14.2542
10509,Oberösterreich,O,Enzenwinkl,4060,48.2572,14.191
10510,Oberösterreich,O,Untergaumberg,4060,48.2572,14.191
10511,Oberösterreich,O,Rufling,4061,48.2784,14.2167
10512,Oberösterreich,O,Thurnharting,4061,48.2672,14.1894
10513,Oberösterreich,O,Wagram,4061,48.2383,14.23
10514,Oberösterreich,O,Hitzing,4061,48.2742,14.1992
10515,Oberösterreich,O,Pasching,4061,48.2593,14.2037
10516,Oberösterreich,O,Langholzfeld,4061,48.2572,14.191
10517,Oberösterreich,O,Aistental,4061,48.2572,14.191
10518,Oberösterreich,O,Thürnau,4062,48.2756,14.1683
10519,Oberösterreich,O,Aichberg,4062,48.2569,14.0997
10520,Oberösterreich,O,Kirchberg,4062,48.2644,14.1585
10521,Oberösterreich,O,Niederbuch,4062,48.2497,14.1559
